vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW	is.bnAb
IGHV3-33	15	1.6	IGKV1-5	9	0.0	0.0	0	0	0
IGHV4-34	21	3.85	IGKV4-1	9	0.0	0.0	0	0	0
IGHV4-30-4	13	3.0500000000000003	IGLV4-69	10	0.0	0.0	0	0	0
IGHV3-9	15	1.35	IGLV1-47	12	0.0	0.0	0	0	0
IGHV4-59	14	1.85	IGKV3-11	11	0.0	0.0	0	0	0
IGHV1-3	20	2.95	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-61	12	1.7	IGKV1-5	9	0.21	0.16	0	0	0
IGHV3-30	14	1.7500000000000002	IGLV2-14	10	0.11	0.11	0	0	0
IGHV1-69	13	2.8000000000000003	IGKV3-20	9	0.13	0.12	0	0	0
IGHV5-51	16	2.65	IGKV1-39	8	0.11	0.09	0	0	0
IGHV1-8	18	3.8000000000000003	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-30	11	1.2500000000000002	IGLV3-19	11	0.0	0.0	0	0	0
IGHV3-23	12	2.6500000000000004	IGKV1-5	9	0.13	0.11	0	0	0
IGHV3-49	12	2.45	IGKV4-1	9	0.13	0.11	0	0	0
IGHV3-23	21	2.8000000000000003	IGKV1-27	9	0.0	0.0	0	0	0
IGHV3-23	21	2.8000000000000003	IGKV1-27	9	0.0	0.0	0	0	0
IGHV3-23	21	2.8000000000000003	IGKV1-27	9	0.0	0.0	0	0	0
IGHV1-69	12	2.5500000000000003	IGKV1-16	9	0.0	0.0	0	0	0
IGHV3-15	15	2.25	IGLV6-57	9	0.0	0.0	0	0	0
IGHV3-23	15	0.6	IGKV2D-29	9	0.18	0.16	0	0	0
IGHV3-20	13	1.45	IGKV3-20	9	0.14	0.12	0	0	0
IGHV4-39	13	0.30000000000000004	IGKV1-33	10	0.0	0.0	0	0	0
IGHV3-66	12	1.6500000000000001	IGKV3-20	9	0.02	0.02	0	0	0
IGHV4-39	13	2.0	IGKV4-1	9	0.0	0.0	0	0	0
IGHV7-4-1	12	1.15	IGKV1-27	9	0.01	0.01	0	0	0
IGHV3-11	12	2.75	IGKV2-28	9	0.05	0.05	0	0	0
IGHV3-15	15	2.75	IGLV1-44	11	0.13	0.12	0	0	0
IGHV7-4-1	12	3.3	IGKV1-16	9	0.05	0.04	0	0	0
IGHV3-43	16	2.5000000000000004	IGLV2-23	10	0.0	0.0	0	0	0
IGHV4-39	13	1.05	IGLV1-40	11	0.0	0.0	0	0	0
IGHV4-39	21	4.550000000000001	IGKV1-16	9	0.07	0.04	0	0	0
IGHV4-39	13	1.7500000000000002	IGLV1-47	12	0.0	0.0	0	0	0
IGHV3-74	14	2.0	IGLV1-47	11	0.17	0.16	0	0	0
IGHV3-9	14	2.65	IGKV3-20	9	0.08	0.07	0	0	0
IGHV3-73	13	0.5	IGKV2-24	9	0.11	0.06	0	0	0
IGHV3-9	14	0.7	IGLV1-51	11	0.12	0.13	0	0	0
IGHV7-4-1	12	2.6500000000000004	IGLV3-10	11	0.08	0.06	0	0	0
IGHV3-43	16	1.4	IGLV3-1	9	0.0	0.0	0	0	0
IGHV1-46	21	4.05	IGLV1-51	12	0.0	0.0	0	0	0
IGHV3-74	14	1.75	IGKV1-33	8	0.0	0.0	0	0	0
IGHV4-39	13	2.75	IGLV1-44	12	0.0	0.0	0	0	0
IGHV3-9	14	0.9	IGLV3-21	11	0.18	0.16	0	0	0
IGHV3-11	15	1.45	IGKV4-1	10	0.0	0.0	0	0	0
IGHV3-11	13	1.65	IGLV3-21	11	0.05	0.05	0	0	0
IGHV7-4-1	12	1.45	IGLV1-44	10	0.07	0.06	0	0	0
IGHV5-51	12	1.75	IGKV3-20	10	0.0	0.0	0	0	0
IGHV3-21	21	4.55	IGLV3-25	10	0.0	0.0	0	0	0
IGHV1-3	15	1.85	IGKV3-20	9	0.0	0.0	0	0	0
IGHV4-38-2	12	1.2	IGKV3-20	9	0.12	0.1	0	0	0
IGHV7-4-1	12	2.7	IGLV2-11	10	0.16	0.15	0	0	0
IGHV3-73	15	2.75	IGKV2-28	9	0.17	0.1	0	0	0
IGHV4-4	16	2.0	IGLV2-14	10	0.08	0.09	0	0	0
IGHV1-24	14	2.6500000000000004	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-30	24	3.9000000000000004	IGKV3-15	9	0.04	0.01	0	0	0
IGHV3-43	13	1.1500000000000001	IGLV10-54	11	0.16	0.13	0	0	0
IGHV1-2	15	3.8000000000000003	IGLV1-44	11	0.0	0.0	0	0	0
IGHV4-59	23	3.8000000000000007	IGLV8-61	10	0.02	0.01	0	0	0
IGHV1-18	24	7.25	IGKV3-11	8	0.0	0.0	0	0	0
IGHV4-34	12	1.75	IGLV2-14	10	0.12	0.11	0	0	0
IGHV4-38-2	12	2.1	IGKV3-11	9	0.05	0.02	0	0	0
IGHV4-34	12	2.55	IGLV1-51	11	0.07	0.07	0	0	0
IGHV3-11	16	3.1500000000000004	IGLV2-8	11	0.08	0.06	0	0	0
IGHV1-46	15	3.2	IGKV3-20	9	0.0	0.0	0	0	0
IGHV1-2	15	2.5	IGKV2-29	8	0.0	0.0	0	0	0
IGHV3-30-3	24	6.35	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-74	12	0.7	IGLV3-25	11	0.17	0.16	0	0	0
IGHV4-38-2	12	2.3	IGKV3-20	9	0.15	0.12	0	0	0
IGHV4-39	12	1.75	IGLV1-47	11	0.0	0.0	0	0	0
IGHV3-23	18	3.7500000000000004	IGKV1D-16	9	0.0	0.0	0	0	0
IGHV1-69	14	3.15	IGLV1-44	11	0.12	0.05	0	0	0
IGHV5-51	15	1.55	IGLV2-14	10	0.0	0.0	0	0	0
IGHV3-23	21	2.7500000000000004	IGLV1-40	11	0.11	0.06	0	0	0
IGHV1-46	18	1.1500000000000001	IGKV4-1	9	0.0	0.0	0	0	0
IGHV2-5	12	0.7999999999999999	IGLV3-1	9	0.0	0.0	0	0	0
IGHV2-70	11	2.95	IGLV1-40	12	0.11	0.1	0	0	0
IGHV3-30-3	13	5.199999999999999	IGKV1D-13	9	0.0	0.0	0	0	0
IGHV4-38-2	12	1.55	IGLV3-21	12	0.15	0.15	0	0	0
IGHV4-34	12	2.7	IGKV3-20	9	0.05	0.04	0	0	0
IGHV1-2	15	1.95	IGKV1-33	9	0.0	0.0	0	0	0
IGHV1-46	15	1.7	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-23	21	3.5	IGKV2-28	9	0.0	0.0	0	0	0
IGHV3-11	16	1.6500000000000001	IGLV3-19	11	0.12	0.11	0	0	0
IGHV3-74	12	1.45	IGKV1-33	9	0.0	0.0	0	0	0
IGHV3-53	15	2.5	IGKV2-28	10	0.0	0.0	0	0	0
IGHV4-38-2	12	2.95	IGLV2-23	9	0.05	0.05	0	0	0
IGHV3-23	20	3.5	IGKV4-1	8	0.12	0.11	0	0	0
IGHV3-74	14	0.9	IGLV2-8	10	0.08	0.07	0	0	0
IGHV3-66	13	1.45	IGLV2-14	11	0.07	0.07	0	0	0
IGHV3-23	21	3.5	IGKV3-15	10	0.0	0.0	0	0	0
IGHV1-2	15	1.3	IGKV2-30	9	0.18	0.18	0	0	0
IGHV4-4	14	1.2000000000000002	IGLV3-10	11	0.0	0.0	0	0	0
IGHV1-18	15	2.0500000000000003	IGKV1-12	9	0.0	0.0	0	0	0
IGHV1-69	15	2.2000000000000006	IGLV2-8	9	0.0	0.0	0	0	0
IGHV3-30	16	2.0	IGKV3-20	8	0.08	0.05	0	0	0
IGHV3-23	20	6.649999999999999	IGLV2-23	10	0.09	0.09	0	0	0
IGHV4-38-2	12	1.9000000000000001	IGLV1-51	11	0.06	0.05	0	0	0
IGHV3-23	21	3.1500000000000004	IGKV1-5	9	0.0	0.0	0	0	0
IGHV2-5	13	2.0500000000000003	IGLV3-21	11	0.19	0.18	0	0	0
IGHV1-18	15	2.9	IGKV1-16	9	0.0	0.0	0	0	0
IGHV3-33	12	1.35	IGKV1-8	9	0.0	0.0	0	0	0
IGHV4-39	21	4.0	IGLV1-44	11	0.0	0.0	0	0	0
IGHV3-23	20	5.65	IGLV1-40	10	0.07	0.07	0	0	0
IGHV4-38-2	12	1.2500000000000002	IGKV1-5	9	0.24	0.2	0	0	0
IGHV3-30	16	1.8000000000000003	IGLV1-40	11	0.0	0.0	0	0	0
IGHV3-21	12	1.9000000000000001	IGKV3-11	10	0.0	0.0	0	0	0
IGHV1-2	23	2.6	IGLV3-25	11	0.0	0.0	0	0	0
IGHV1-2	23	2.6	IGLV3-25	11	0.0	0.0	0	0	0
IGHV3-23	20	3.8500000000000005	IGKV3-15	10	0.04	0.04	0	0	0
IGHV7-4-1	15	2.75	IGKV1-17	9	0.12	0.09	0	0	0
IGHV5-51	12	1.6	IGLV3-25	11	0.1	0.09	0	0	0
IGHV3-13	24	4.35	IGLV3-21	11	0.0	0.0	0	0	0
IGHV1-18	15	2.8	IGKV3-20	9	0.08	0.09	0	0	0
IGHV3-7	15	2.6500000000000004	IGLV4-69	8	0.0	0.0	0	0	0
IGHV3-23	24	5.049999999999998	IGLV2-14	10	0.0	0.0	0	0	0
IGHV3-21	12	1.05	IGLV2-14	10	0.11	0.06	0	0	0
IGHV3-66	16	1.45	IGKV3-15	10	0.0	0.0	0	0	0
IGHV3-23	20	3.1	IGKV3-20	9	0.06	0.05	0	0	0
IGHV1-18	15	1.9000000000000001	IGKV4-1	9	0.0	0.0	0	0	0
IGHV5-51	12	2.5500000000000003	IGKV4-1	9	0.11	0.12	0	0	0
IGHV5-51	12	1.2	IGKV1-33	9	0.1	0.07	0	0	0
IGHV3-21	12	3.6	IGKV3-20	9	0.06	0.01	0	0	0
IGHV3-23	20	3.85	IGLV1-51	11	0.03	0.02	0	0	0
IGHV3-23	20	4.1	IGLV1-51	11	0.0	0.0	0	0	0
IGHV3-66	15	2.2	IGKV1-27	9	0.04	0.02	0	0	0
IGHV3-43	15	1.75	IGKV3D-15	10	0.06	0.05	0	0	0
IGHV3-48	15	3.8	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-23	20	5.6499999999999995	IGKV1-39	9	0.0	0.0	0	0	0
IGHV5-51	12	1.45	IGLV2-8	11	0.02	0.01	0	0	0
IGHV5-51	12	1.45	IGLV2-8	11	0.05	0.05	0	0	0
IGHV5-51	12	1.45	IGLV2-8	11	0.08	0.07	0	0	0
IGHV2-70	13	1.95	IGKV3-15	10	0.05	0.05	0	0	0
IGHV1-69	21	1.4000000000000004	IGLV2-23	10	0.11	0.07	0	0	0
IGHV4-39	15	2.0500000000000003	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-9	16	2.3	IGKV1-39	9	0.06	0.04	0	0	0
IGHV3-7	13	1.7500000000000002	IGKV1-39	10	0.01	0.01	0	0	0
IGHV5-51	12	1.15	IGLV6-57	11	0.0	0.0	0	0	0
IGHV3-48	16	1.5500000000000005	IGLV4-69	8	0.0	0.0	0	0	0
IGHV1-69	21	5.85	IGKV3-11	10	0.0	0.0	0	0	0
IGHV1-3	12	1.7000000000000004	IGKV3D-15	9	0.0	0.0	0	0	0
IGHV4-39	15	0.7999999999999999	IGKV3-11	9	0.0	0.0	0	0	0
IGHV3-23	20	2.65	IGKV3-15	10	0.04	0.01	0	0	0
IGHV5-51	12	2.8000000000000003	IGKV2-30	9	0.12	0.1	0	0	0
IGHV3-43	14	3.1	IGLV3-25	11	0.12	0.09	0	0	0
IGHV3-48	16	0.5	IGLV6-57	10	0.0	0.0	0	0	0
IGHV4-59	15	1.85	IGKV1-17	9	0.06	0.05	0	0	0
IGHV4-61	21	4.449999999999999	IGLV2-14	10	0.0	0.0	0	0	0
IGHV1-18	15	2.95	IGKV2-28	9	0.21	0.21	0	0	0
IGHV3-7	21	3.5	IGKV3-15	10	0.07	0.04	0	0	0
IGHV4-39	11	1.6500000000000001	IGLV3-27	9	0.18	0.13	0	0	0
IGHV3-21	14	1.95	IGLV2-14	10	0.0	0.0	0	0	0
IGHV5-51	15	2.3000000000000003	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-59	12	1.35	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-53	18	4.8	IGKV3-11	9	0.0	0.0	0	0	0
IGHV4-59	14	2.9	IGKV1-39	9	0.05	0.06	0	0	0
IGHV4-39	12	1.15	IGLV1-51	11	0.0	0.0	0	0	0
IGHV3-30-3	13	2.5	IGKV3-15	9	0.0	0.0	0	0	0
IGHV3-23	20	0.9	IGKV3-11	10	0.18	0.16	0	0	0
IGHV5-51	12	2.2	IGLV2-11	11	0.11	0.09	0	0	0
IGHV4-61	21	5.299999999999999	IGLV3-1	10	0.0	0.0	0	0	0
IGHV3-21	15	1.8	IGKV1-5	9	0.0	0.0	0	0	0
IGHV1-3	13	4.7	IGKV3-20	9	0.02	0.01	0	0	0
IGHV3-48	12	1.45	IGLV6-57	9	0.0	0.0	0	0	0
IGHV3-7	13	2.75	IGKV1-39	9	0.01	0.01	0	0	0
IGHV5-51	12	1.35	IGLV2-8	11	0.08	0.06	0	0	0
IGHV5-51	12	1.0	IGLV2-8	11	0.1	0.09	0	0	0
IGHV3-23	20	3.7	IGLV8-61	10	0.08	0.05	0	0	0
IGHV5-10-1	13	1.75	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-21	15	4.05	IGLV1-51	11	0.0	0.0	0	0	0
IGHV4-59	16	1.7500000000000002	IGLV1-40	13	0.07	0.04	0	0	0
IGHV3-48	12	1.9000000000000001	IGKV3-20	9	0.13	0.06	0	0	0
IGHV1-46	13	1.15	IGLV1-44	11	0.07	0.06	0	0	0
IGHV3-15	18	3.6000000000000005	IGLV7-46	10	0.0	0.0	0	0	0
IGHV5-51	12	2.05	IGLV3-25	11	0.08	0.06	0	0	0
IGHV3-33	20	5.1499999999999995	IGKV2-28	9	0.0	0.0	0	0	0
IGHV4-39	12	2.95	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-21	15	2.35	IGKV4-1	8	0.0	0.0	0	0	0
IGHV4-39	12	1.9000000000000001	IGLV1-47	10	0.0	0.0	0	0	0
IGHV1-2	12	1.05	IGLV3-21	9	0.14	0.13	0	0	0
IGHV3-33	15	1.8	IGLV2-11	4	0.0	0.0	0	0	0
IGHV3-23	20	3.4	IGLV2-14	14	0.0	0.0	0	0	0
IGHV1-46	13	2.15	IGLV4-69	9	0.18	0.12	0	0	0
IGHV3-49	15	1.35	IGLV1-47	11	0.12	0.12	0	0	0
IGHV3-9	24	3.6	IGKV1-5	8	0.0	0.0	0	0	0
IGHV3-21	24	5.1	IGKV1-27	9	0.0	0.0	0	0	0
IGHV3-23	16	1.6	IGKV3-20	11	0.22	0.18	0	0	0
IGHV3-23	16	1.6	IGKV3-20	11	0.17	0.13	0	0	0
IGHV1-2	12	1.25	IGKV1-16	9	0.15	0.15	0	0	0
IGHV3-33	15	3.0500000000000003	IGLV3-21	11	0.0	0.0	0	0	0
IGHV3-23	20	3.8500000000000005	IGLV2-14	10	0.05	0.05	0	0	0
IGHV1-2	13	0.9	IGKV3-20	10	0.0	0.0	0	0	0
IGHV4-39	12	1.25	IGKV3-20	9	0.0	0.0	0	0	0
IGHV1-2	16	1.6	IGKV3-15	8	0.0	0.0	0	0	0
IGHV1-2	12	1.95	IGKV3-15	10	0.04	0.05	0	0	0
IGHV4-34	15	2.5	IGKV1-16	9	0.0	0.0	0	0	0
IGHV1-2	10	1.65	IGLV2-8	8	0.0	0.0	0	0	0
IGHV3-33	15	3.05	IGKV3-15	9	0.0	0.0	0	0	0
IGHV4-31	12	1.1	IGKV3-20	11	0.08	0.07	0	0	0
IGHV4-39	12	1.7	IGLV1-51	12	0.0	0.0	0	0	0
IGHV3-74	12	0.6	IGKV2-29	9	0.09	0.07	0	0	0
IGHV5-10-1	12	1.3	IGLV2-23	10	0.0	0.0	0	0	0
IGHV3-53	21	4.0	IGKV1-39	10	0.0	0.0	0	0	0
IGHV1-2	12	1.85	IGKV3-20	9	0.15	0.13	0	0	0
IGHV3-33	15	1.65	IGKV2-30	10	0.04	0.04	0	0	0
IGHV3-23	13	2.7	IGKV1-5	8	0.1	0.05	0	0	0
IGHV1-2	16	1.85	IGKV3-15	11	0.05	0.06	0	0	0
IGHV3-20	12	3.1	IGLV6-57	10	0.12	0.1	0	0	0
IGHV3-23	13	1.8	IGLV6-57	10	0.1	0.1	0	0	0
IGHV1-2	12	4.2	IGLV1-44	12	0.04	0.01	0	0	0
IGHV1-2	12	2.45	IGLV2-14	10	0.12	0.11	0	0	0
IGHV3-23	16	2.05	IGKV1-8	10	0.0	0.0	0	0	0
IGHV4-59	13	3.1500000000000004	IGLV2-11	9	0.0	0.0	0	0	0
IGHV3-20	16	3.1500000000000004	IGKV3-20	9	0.05	0.06	0	0	0
IGHV3-23	16	3.7	IGLV1-51	13	0.0	0.0	0	0	0
IGHV4-39	12	2.2	IGLV2-14	10	0.13	0.09	0	0	0
IGHV3-7	13	2.6500000000000004	IGKV4-1	9	0.0	0.0	0	0	0
IGHV3-23	13	2.15	IGKV3-11	9	0.12	0.1	0	0	0
IGHV3-21	12	2.6	IGLV2-14	11	0.1	0.07	0	0	0
IGHV3-15	12	1.15	IGLV2-23	10	0.0	0.0	0	0	0
IGHV3-7	10	2.1	IGKV3-20	9	0.01	0.0	0	0	0
IGHV3-23	16	3.25	IGKV6-21	9	0.0	0.0	0	0	0
IGHV1-69	12	1.1	IGKV3-15	8	0.14	0.16	0	0	0
IGHV3-23	13	2.7	IGKV1-16	9	0.08	0.04	0	0	0
IGHV3-7	13	3.05	IGKV3-15	10	0.0	0.0	0	0	0
IGHV3-21	12	2.6500000000000004	IGKV3-11	9	0.06	0.05	0	0	0
IGHV4-59	10	2.45	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-39	11	1.1500000000000001	IGKV1-33	9	0.23	0.2	0	0	0
IGHV5-10-1	15	1.8000000000000003	IGLV1-40	11	0.0	0.0	0	0	0
IGHV3-7	21	3.35	IGKV1-12	9	0.04	0.04	0	0	0
IGHV3-15	15	4.7	IGLV1-47	11	0.0	0.0	0	0	0
IGHV3-30-3	21	3.7	IGKV1-39	10	0.0	0.0	0	0	0
IGHV3-53	18	4.249999999999999	IGKV3-20	10	0.0	0.0	0	0	0
IGHV3-21	14	2.8	IGLV1-51	11	0.0	0.0	0	0	0
IGHV4-39	17	2.6	IGKV4-1	12	0.15	0.12	0	0	0
IGHV4-59	12	1.6500000000000001	IGLV1-40	12	0.15	0.16	0	0	0
IGHV4-39	12	2.2	IGLV2-18	10	0.0	0.0	0	0	0
IGHV3-21	12	1.95	IGLV2-23	10	0.03	0.02	0	0	0
IGHV3-23	16	3.65	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-23	13	2.15	IGKV1-17	9	0.12	0.07	0	0	0
IGHV4-59	10	0.95	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-23	23	4.1	IGLV1-51	11	0.0	0.0	0	0	0
IGHV4-4	16	3.3000000000000003	IGLV3-25	11	0.0	0.0	0	0	0
IGHV4-39	12	0.30000000000000004	IGKV3-11	9	0.09	0.05	0	0	0
IGHV3-21	12	2.0	IGLV1-40	11	0.1	0.09	0	0	0
IGHV3-23	16	3.5000000000000004	IGKV1-5	9	0.0	0.0	0	0	0
IGHV2-26	24	2.85	IGLV2-14	11	0.0	0.0	0	0	0
IGHV3-23	13	1.05	IGLV1-44	11	0.17	0.13	0	0	0
IGHV3-23	12	1.7	IGKV1-33	9	0.0	0.0	0	0	0
IGHV4-39	12	2.0	IGKV1-17	9	0.08	0.07	0	0	0
IGHV4-39	12	2.0	IGKV1-17	9	0.07	0.06	0	0	0
IGHV4-39	12	2.0	IGKV1-17	9	0.06	0.05	0	0	0
IGHV4-4	16	3.25	IGLV3-19	11	0.0	0.0	0	0	0
IGHV3-23	12	1.85	IGKV1-17	9	0.0	0.0	0	0	0
IGHV3-21	12	1.55	IGKV2-30	10	0.04	0.02	0	0	0
IGHV3-23	10	1.15	IGLV2-11	9	0.0	0.0	0	0	0
IGHV3-23	13	1.5	IGKV3-20	9	0.08	0.05	0	0	0
IGHV3-23	16	3.4	IGLV3-1	11	0.0	0.0	0	0	0
IGHV3-21	12	1.05	IGKV4-1	9	0.05	0.04	0	0	0
IGHV3-23	12	0.4	IGKV1-5	9	0.16	0.09	0	0	0
IGHV4-34	16	2.400000000000001	IGLV2-23	9	0.0	0.0	0	0	0
IGHV3-23	13	1.85	IGKV3-15	10	0.0	0.0	0	0	0
IGHV3-23	10	0.7	IGKV3-15	9	0.09	0.04	0	0	0
IGHV3-23	16	2.05	IGLV2-14	10	0.0	0.0	0	0	0
IGHV4-39	12	1.8	IGKV4-1	9	0.16	0.12	0	0	0
IGHV4-39	12	1.8	IGKV4-1	9	0.19	0.16	0	0	0
IGHV4-39	12	1.8	IGKV4-1	9	0.19	0.16	0	0	0
IGHV3-73	12	1.25	IGKV3-20	9	0.12	0.07	0	0	0
IGHV3-20	16	1.9500000000000002	IGLV1-44	11	0.11	0.07	0	0	0
IGHV4-39	12	1.8	IGKV1-39	9	0.13	0.09	0	0	0
IGHV3-21	12	1.25	IGLV1-51	11	0.09	0.06	0	0	0
IGHV3-23	13	1.3	IGKV3-20	9	0.07	0.05	0	0	0
IGHV3-23	16	4.5	IGLV6-57	10	0.14	0.13	0	0	0
IGHV3-23	16	5.05	IGKV2D-29	10	0.0	0.0	0	0	0
IGHV4-39	12	1.8	IGKV3-20	9	0.08	0.05	0	0	0
IGHV3-21	12	0.6	IGLV3-10	11	0.04	0.01	0	0	0
IGHV3-49	16	2.6500000000000004	IGKV1-17	9	0.05	0.04	0	0	0
IGHV4-31	12	3.85	IGLV1-51	11	0.0	0.0	0	0	0
IGHV3-23	13	1.35	IGLV3-19	11	0.0	0.0	0	0	0
IGHV4-39	12	2.65	IGKV2-28	9	0.04	0.02	0	0	0
IGHV4-39	12	1.95	IGLV2-14	11	0.12	0.11	0	0	0
IGHV3-43	16	3.6	IGLV2-11	10	0.05	0.05	0	0	0
IGHV4-31	12	1.0	IGLV4-69	10	0.18	0.16	0	0	0
IGHV4-39	10	2.1	IGLV3-21	11	0.01	0.01	0	0	0
IGHV3-11	10	0.30000000000000004	IGKV1-6	9	0.0	0.0	0	0	0
IGHV4-39	12	2.2	IGLV3-21	12	0.18	0.16	0	0	0
IGHV3-49	12	1.8	IGLV1-40	12	0.08	0.06	0	0	0
IGHV3-43	16	4.35	IGLV3-21	12	0.0	0.0	0	0	0
IGHV3-30	15	1.9000000000000001	IGLV1-44	11	0.02	0.01	0	0	0
IGHV3-49	11	1.55	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-7	12	0.95	IGLV2-23	11	0.07	0.05	0	0	0
IGHV3-30	15	3.4000000000000004	IGLV1-44	11	0.0	0.0	0	0	0
IGHV3-7	12	2.4	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-74	16	3.4000000000000004	IGKV2-28	10	0.13	0.09	0	0	0
IGHV4-39	12	1.9500000000000002	IGKV3-20	9	0.1	0.06	0	0	0
IGHV5-51	12	0.7999999999999999	IGLV4-69	10	0.12	0.1	0	0	0
IGHV3-48	13	1.5	IGLV3-21	13	0.0	0.0	0	0	0
IGHV5-51	15	1.9000000000000001	IGLV2-14	11	0.0	0.0	0	0	0
IGHV1-8	16	3.6000000000000005	IGLV1-51	11	0.12	0.11	0	0	0
IGHV1-8	13	2.25	IGLV1-40	12	0.0	0.0	0	0	0
IGHV5-51	12	1.95	IGKV1-33	10	0.09	0.07	0	0	0
IGHV4-39	12	0.4	IGKV1-12	9	0.05	0.04	0	0	0
IGHV3-74	15	1.2500000000000002	IGLV10-54	11	0.15	0.1	0	0	0
IGHV5-10-1	15	0.9	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-7	12	2.85	IGKV3-15	10	0.0	0.0	0	0	0
IGHV3-30	12	2.15	IGLV3-1	9	0.0	0.0	0	0	0
IGHV4-34	17	4.999999999999999	IGLV1-51	11	0.0	0.0	0	0	0
IGHV3-53	14	3.3000000000000003	IGKV3-20	10	0.0	0.0	0	0	0
IGHV3-21	15	2.25	IGLV1-44	11	0.04	0.01	0	0	0
IGHV4-39	11	2.15	IGKV3-20	9	0.13	0.11	0	0	0
IGHV4-39	11	2.15	IGKV3-20	9	0.12	0.09	0	0	0
IGHV4-39	11	2.15	IGKV3-20	9	0.12	0.09	0	0	0
IGHV4-39	11	2.15	IGKV3-20	9	0.12	0.09	0	0	0
IGHV2-26	15	1.65	IGKV3D-15	10	0.0	0.0	0	0	0
IGHV3-7	21	3.4000000000000004	IGLV2-14	10	0.06	0.04	0	0	0
IGHV3-11	11	0.7999999999999999	IGLV1-40	11	0.0	0.0	0	0	0
IGHV4-39	12	1.45	IGKV1-12	9	0.18	0.15	0	0	0
IGHV3-53	18	1.3000000000000003	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-11	12	1.7	IGKV3-20	9	0.09	0.06	0	0	0
IGHV5-51	12	1.2	IGLV2-8	9	0.07	0.02	0	0	0
IGHV4-39	12	1.9000000000000001	IGKV1-39	9	0.18	0.16	0	0	0
IGHV1-69	23	4.0	IGLV1-40	12	0.0	0.0	0	0	0
IGHV4-39	15	2.75	IGLV2-14	9	0.0	0.0	0	0	0
IGHV3-11	15	3.45	IGLV3-1	9	0.09	0.06	0	0	0
IGHV3-9	10	1.55	IGLV4-69	10	0.0	0.0	0	0	0
IGHV4-39	15	1.25	IGLV1-40	11	0.0	0.0	0	0	0
IGHV4-30-4	21	4.55	IGLV3-9	9	0.0	0.0	0	0	0
IGHV5-51	12	1.0	IGKV3-11	11	0.0	0.0	0	0	0
IGHV3-11	15	1.5499999999999998	IGLV1-51	10	0.0	0.0	0	0	0
IGHV3-30	13	3.4000000000000004	IGLV3-25	11	0.0	0.0	0	0	0
IGHV2-5	12	3.3000000000000003	IGKV1-5	8	0.01	0.01	0	0	0
IGHV4-39	12	1.6500000000000001	IGLV2-14	11	0.09	0.07	0	0	0
IGHV4-39	12	1.9000000000000001	IGLV2-14	11	0.11	0.06	0	0	0
IGHV4-4	12	0.4	IGKV4-1	9	0.19	0.16	0	0	0
IGHV4-39	12	3.2	IGLV8-61	10	0.08	0.07	0	0	0
IGHV1-3	15	2.85	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-39	16	2.85	IGLV3-25	12	0.0	0.0	0	0	0
IGHV4-39	15	2.45	IGKV4-1	9	0.22	0.2	0	0	0
IGHV2-5	12	2.2	IGLV7-43	9	0.08	0.07	0	0	0
IGHV4-30-4	21	2.8000000000000003	IGKV1-5	8	0.0	0.0	0	0	0
IGHV2-5	12	1.45	IGLV2-14	10	0.17	0.16	0	0	0
IGHV4-61	18	4.3999999999999995	IGLV3-21	11	0.01	0.0	0	0	0
IGHV4-39	12	1.05	IGKV3-11	10	0.09	0.07	0	0	0
IGHV4-4	15	1.4500000000000002	IGKV2-28	9	0.12	0.11	0	0	0
IGHV3-9	12	0.4	IGKV2-28	10	0.0	0.0	0	0	0
IGHV4-39	15	2.7500000000000004	IGKV1-39	10	0.0	0.0	0	0	0
IGHV4-39	16	2.1	IGLV2-11	11	0.17	0.12	0	0	0
IGHV3-15	13	0.9	IGKV1-39	9	0.19	0.18	0	0	0
IGHV2-5	12	1.65	IGLV3-9	9	0.03	0.02	0	0	0
IGHV2-70	12	1.6500000000000001	IGLV9-49	13	0.0	0.0	0	0	0
IGHV2-70	12	1.6500000000000001	IGLV9-49	13	0.0	0.0	0	0	0
IGHV1-18	16	1.85	IGLV1-44	13	0.0	0.0	0	0	0
IGHV3-30	10	1.1500000000000001	IGKV3-11	10	0.0	0.0	0	0	0
